"stageid","traversedpath","accountid","name","accountnumber","accountratingcode","address1_composite","address1_addresstypecode","address1_city","address1_country","address1_county","address1_fax","address1_freighttermscode","address1_latitude","address1_longitude","address1_name","address1_postofficebox","address1_primarycontactname","address1_stateorprovince","address1_line1","address1_line2","address1_line3","address1_telephone2","address1_telephone3","address1_postalcode","address2_composite","address2_addresstypecode","address2_city","address2_country","address2_county","address2_fax","address2_latitude","address2_longitude","address2_name","address2_postofficebox","address2_primarycontactname","address2_stateorprovince","address2_line1","address2_line2","address2_line3","address2_telephone1","address2_telephone2","address2_telephone3","address2_postalcode","address1_telephone1","aging30","aging30_base","aging60","aging60_base","aging90","aging90_base","ic_allowautoupdateofdescription","revenue","revenue_base","businesstypecode","accountcategorycode","accountclassificationcode","adx_createdbyipaddress","adx_createdbyusername","creditonhold","creditlimit","creditlimit_base","customersizecode","entityimage","description","donotbulkemail","donotbulkpostalmail","donotemail","donotfax","donotpostalmail","donotphone","emailaddress1","emailaddress2","emailaddress3","entityimageid","exchangerate","ic_facebooklink","fax","followemail","ftpsiteurl","msdyn_gdproptout","ic_hoursofoperation","importsequencenumber","industrycode","ic_instagramlink","lastusedincampaign","lastonholdtime","ic_linkedinlink","telephone1","marketcap","marketcap_base","marketingonly","merged","adx_modifiedbyipaddress","adx_modifiedbyusername","numberofemployees","onholdtime","opendeals","opendeals_date","opendeals_state","openrevenue","openrevenue_base","openrevenue_date","openrevenue_state","telephone2","ownershipcode","participatesinworkflow","paymenttermscode","preferredappointmentdaycode","preferredcontactmethodcode","preferredappointmenttimecode","primarysatoriid","msdyn_primarytimezone","primarytwitterid","processid","ic_projectstatus","ic_referralcount","ic_referralcount_date","ic_referralcount_state","customertypecode","ic_sector","donotsendmm","sharesoutstanding","shippingmethodcode","sic","statuscode","statecode","stockexchange","teamsfollowed","telephone3","territorycode","tickersymbol","timespentbymeonemailandmeetings","timezoneruleversionnumber","utcconversiontimezonecode","versionnumber","websiteurl","yominame","ic_youtubelink","createdbyexternalparty","transactioncurrencyid","msdyn_accountkpiid","slainvokedid","msa_managingpartnerid","masterid","modifiedbyexternalparty","originatingleadid","owningbusinessunit","parentaccountid","preferredequipmentid","preferredserviceid","defaultpricelevelid","primarycontactid","msdyn_salesaccelerationinsightid","msdyn_segmentid","slaid","territoryid","preferredsystemuserid.azureactivedirectoryobjectid"
"","","99b7bad8-1779-f011-b4cc-0022480b28b9","Recovering Clay","","1","440 McIntosh Ave
Orange Park, FL 32073","","Orange Park","","","","","","","","","","FL","440 McIntosh Ave","","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Recovering Clay is an initiative by Impact Clay focused on supporting disaster recovery and resilience efforts in Clay County, Florida. The organization collaborates with local partners, volunteers, and agencies to assist residents in preparing for, responding to, and recovering from natural disasters and emergencies. Their work includes coordinating resources, providing aid to affected individuals, and fostering community preparedness in the Northeast Florida area, including Clay County and surrounding communities like Jacksonville.","False","False","False","False","False","False","info@impactclay.org","","","","1","https://www.facebook.com/impactclay/","","True","","False","","","","","","","","","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343442","https://www.impactclay.org/recovering-clay","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","07cd8295-1779-f011-b4cc-0022480b28b9","","","","4cda35e8-376e-f011-b4cc-0022480b28b9","","","","",""
"","","32e9804b-f471-f011-b4cc-0022480b28b9","Orange Park Senior Center","","1","414 Stowe Avenue
Orange Park, FL 32073","","Orange Park","","","","","","","","","","FL","414 Stowe Avenue","","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Aging True operates senior centers in Northeast Florida, including Clay County and Jacksonville, offering programs and services that promote social engagement, wellness, and independence for older adults. Their centers provide activities, meals, educational opportunities, and resources to support the health and quality of life of seniors in the community.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/AgingTrue","","True","","False","Monday-Friday 8:30 A.M.-4:30 P.M.","","","","","","","904-269-4731","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343436","https://agingtrue.org/senior-centers/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","acebe02a-f471-f011-b4cc-0022480b28b9","OP Outfitters (OPHS)","","1","2300 Kingsley Avenue
Orange Park, FL 32068","","Orange Park","","","","","","","","","","FL","2300 Kingsley Avenue","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Orange Park High School, part of Clay County District Schools in Northeast Florida, serves students in the Orange Park and greater Jacksonville area. The school focuses on providing quality education, fostering academic achievement, and offering extracurricular programs to support student growth and community engagement.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/OrangeParkHighSchool","","True","","False","Monday-Friday 8 AM-3 PM","","","","","","","904-336-8675","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343435","https://oph.myoneclay.net/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","4d977203-f471-f011-b4cc-0022480b28b9","Middleburg Senior Center","","1","3916 Section Street
Middleburg, FL 32068
United States","","Middleburg","United States","","","","","","","","","FL","3916 Section Street","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Aging True is a nonprofit organization serving Northeast Florida, including Clay County and Jacksonville, dedicated to helping seniors live independently and with dignity. They provide a range of services such as meals on wheels, in-home support, adult day care, and caregiver assistance, aiming to enhance the quality of life for older adults and their families.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/AgingTrue","","True","","False","Monday-Friday 8 A.M.-3 P.M.","","","","","","","(904) 291-3520","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343434","https://agingtrue.org/clay-county/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","99bce0d7-f371-f011-b4cc-0022480b28b9","Keystone Heights Senior Center","","1","125 Northeast Commercial Circle
Keystone Heights, FL","","Keystone Heights","","","","","","","","","","FL","125 Northeast Commercial Circle","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Aging True operates senior centers in Northeast Florida, including Clay County and Jacksonville, providing programs and services that promote social engagement, wellness, and independence for older adults. Their centers offer activities, meals, educational opportunities, and resources to support the health and well-being of seniors in the community.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/AgingTrue","","True","","False","","","","","","","","352-473-7121","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343433","https://agingtrue.org/senior-centers/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","b8545ed9-c429-f011-8c4e-0022480b28b9","Northeast Florida Healthy Start Coalition, Inc","","1","751 Oak St
Suite 610
Jacksonville, FL 32204","","Jacksonville","","","","","","","","","","FL","751 Oak St","Suite 610","","","","32204","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","","","","","","","904-723-5422","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343426","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","09ac44f9-c229-f011-8c4e-0022480b28b9","100+ Men Who Care","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","100+ Men Who Care is a philanthropic group in Clay County that meets four times a year for one-hour giving events. At each quarterly meeting, members each donate $100 and collectively contribute around $10,000 to a selected local nonprofit, making a significant impact on a Clay County charity. The group fosters community involvement among members and ensures all donations benefit nonprofits serving Clay County.","False","False","False","False","False","False","","","","","1","","","True","","False","","","","","","","","","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343421","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","9c3a5892-6441-f011-877a-0022480b28b9","Shephard's Center of Orange Park","","1","2105 Park Ave
Ste. 30
Orange Park, FL 32073
United States","","Orange Park","United States","","","","","","","","","FL","2105 Park Ave","Ste. 30","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The Shepherd’s Center of Orange Park is a nonprofit that provides lifelong learning and senior services. It offers classes, social activities, and volunteer opportunities for older adults. The center promotes active aging, education, and wellness for Clay County seniors.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/ShepherdsCenterOP/","","True","","False","Mon–Thu 9:00 am–3:00 pm","","","","","","","904-269-5315","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","21343416","https://www.tscoop.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","485b8d47-6441-f011-877a-0022480b28b9","","","","",""
"","","eefbad1a-1fca-f011-8544-002248069e31","River Point Behavioral Health","","1","6300 Beach Blvd.
Jacksonville, FL 32216
United States","","Jacksonville","United States","","","","","","","","","FL","6300 Beach Blvd.","","","","","32216","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","We provide inpatient crisis stabilization services to children and adults for mental health and substance abuse. We are a baker act receiving facility. Our outpatient services include intensive outpatient therapy and partial hospitalization therapy with specialized tracks for military veterans and active duty as well as a specialized track for higher functioning schizophrenia patients. We provide no cost assessments 24/7.","False","False","False","False","False","False","patricia.neustadt@uhsinc.com","","","","1","","","True","","False","","","","","","","","904-724-9202","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21343415","https://www.riverpointbehaviorial.com","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","625a4764-2a72-f011-b4cc-000d3a35c884","New Season","","1","1241 Blanding Blvd.
Orange Park, FL 32065
United States","","Orange Park","United States","","","","","","","","","FL","1241 Blanding Blvd.","","","","","32065","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","New Season Orange Park Treatment Center is an outpatient opioid treatment program serving the Northeast Florida area, including Clay County and Jacksonville. The center provides medication-assisted treatment (MAT) combined with counseling and support services to help individuals overcome opioid addiction. Their approach includes individualized treatment plans, medical supervision, and recovery support to promote long-term recovery and improve quality of life for patients in the community.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/NewSeasonTreatmentCenters","","True","","False","Mon - Fri 5 AM-1:30 PM, Sat. 6 AM - 9 AM","","","","","","","904-284-7074","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","21343402","https://www.newseason.com/treatment-center-locations/florida/orange-park-treatment-center/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
